RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29
1396,144,Sonoma County,county,CA,CA,"Santa Rosa-Petaluma, CA",06,097,1643.9307072879722,1655.1653158297677,1678.2808366238653,1692.4969754958652,1721.181338977721,1734.7398761430893,1747.0082232775028,1756.462116526631,1753.4637016032934,1762.6154649623534,1764.0357976516216,1786.6191432411013,1807.088979058715,1824.292502872203,1868.1773588946298,1868.119555021503,1895.892509814163,1893.7520352311071,1905.6507482009943,1910.911646535433,1893.8547974079265,1900.6630923158234,1888.4511399620053,1880.4523907200964,1889.8711365193349,1915.6954388391082,1937.8886086044156,1955.1574442801527,1965.3135675717253,1988.7463394289687,1995.4938053275591,1999.3594334950096,2001.4381296703607,2019.666632559707,2057.742998328321,2088.1731871738584,2105.9672698424088,2106.848488993285,2125.230314641709,2131.0061024196325,2136.3998829122984,2139.6043503527926,2141.536825159753,2137.938196911359,2119.0043353270826,2132.3179863024893,2124.3200098907046,2123.497588903866,2103.3627447195363,2110.691802927022,2117.877411516166,2131.3543853606593,2140.6496333741466,2150.973254883307,2145.260408512229,2138.940295515133,2136.062833200542,2131.215211677137,2131.5634836174404,2123.3936681505043,2141.3654105060614,2142.8641954812715,2148.5476375367584,2142.0245007615304,2144.0304424941396,2155.823149176093,2151.592683934621,2157.6690833773023,2159.951054680486,2185.8990228264715,2193.423987195103,2194.709194660834,2184.890933245321,2192.316658833721,2197.1272376900897,2211.5455833471433,2239.245027150995,2275.9302215549897,2316.3671301260733,2329.648248340332,2359.1506942993906,2352.062398006957,2372.848199741257,2365.297145635484,2397.987698065563,2408.045320740033,2441.4140363537654,2472.7520102297285,2501.706910449317,2513.819704837845,2507.616768219105,2498.870733066417,2500.447976832486,2498.894986383497,2493.2646647958336,2488.4873346082286,2487.5142660327824,2495.759796059715,2502.545050142396,2522.5965361731783,2544.66624333019,2556.464084496308,2556.890329906182,2564.5989132504146,2577.9841426458074,2578.345745082897,2582.3943984080497,2571.5422749878094,2579.0222135742324,2574.2638146167556
287,145,Polk County,county,IA,IA,"Des Moines-West Des Moines, IA",19,153,911.4794967118343,907.3500929175076,908.4932866627012,905.5518617787038,919.0144154848945,928.257621951855,936.4930657843116,930.0136489821045,923.8371454224383,919.422385669087,920.5360557250532,919.4525906304942,921.8321302672188,922.8390571740485,924.8575906988591,929.1013503948824,933.6307395187885,934.9978582451809,937.2763261529882,940.3817154815065,946.4460821484961,945.1677960708237,948.968605412175,936.4671768847918,938.6449158922313,932.9955760501068,949.7970396477419,956.4232861093877,964.656242778264,969.7279339262607,974.5570562866616,975.5756639427349,972.3965065100065,965.9769891501674,964.5931706759914,959.350557159791,955.0191874622523,958.3770023750556,965.7019812779505,974.1872124890884,976.1557242454988,992.467942967162,993.7261071270557,994.1436591844297,975.2623134022984,972.6417944001364,968.1710257329415,970.11985790362,970.5267937485391,974.1704289333564,979.2015442944422,989.0348004902968,998.773275294258,1003.2783250681861,1004.6449074831422,1003.2085192481326,1003.9144099244302,999.1914657117898,994.480982132333,987.7437248296376,990.5343872122511,992.6920848054565,1002.3253640636723,1006.0527644656094,1008.5293894621617,1010.6756861028618,1016.8255154576027,1023.1332654371535,1024.9852263506584,1027.6638520968359,1025.792763698032,1019.6465707906258,1017.1187265525728,1023.8485055099075,1031.9592547803757,1037.081321032065,1040.586725028828,1049.2597339613217,1056.963927869139,1064.7911310546663,1072.5958388105628,1077.0511250077143,1078.2576382261068,1078.2518324739356,1080.8355220691305,1090.4380957703922,1098.8456146454596,1108.0165897198285,1114.2268147338457,1125.0692880812953,1137.5257517992163,1144.6137856820524,1144.8717285008302,1139.386837565054,1138.180017816329,1136.287026576505,1137.3014171690295,1137.619411965288,1146.8040991369303,1154.856597462396,1163.7027293450226,1166.2319491941641,1171.586077878599,1173.1208878700759,1177.2368219649559,1171.707301946886,1167.783062674983,1161.2762531804115,1164.7456193933704,1174.8105098133399
66,146,Ada County,county,ID,ID,"Boise City, ID",16,001,938.7148601866152,944.8896026464658,951.0405316504482,958.2481944912778,971.8767257673711,980.7023448577321,989.6282898782255,990.1714650258702,993.4259370986855,988.5205511030325,988.0936303036799,986.993494228855,992.2418927871071,999.8085540312645,1008.1210261006188,1021.9559827722574,1030.0191362370556,1044.134844746879,1051.182838130098,1061.4014117416386,1058.7988499442974,1060.15908267848,1050.8063096501305,1049.8134875060073,1051.9233107413681,1063.1060838159021,1079.9718565759772,1093.0824388048236,1109.5064108195468,1119.6681566081766,1129.7928411968098,1137.745177091405,1139.3507395198976,1135.83899851435,1129.7944325484405,1125.3548712668596,1134.6211745336373,1148.5964896915857,1165.671341290635,1176.837615306242,1190.8474068372836,1211.4613959681622,1226.2136955183275,1234.9393850421263,1234.4793445447397,1228.6142870933766,1224.536007680104,1223.4011839273583,1229.66588595902,1238.6427165876773,1256.2879141233889,1273.8947541951406,1293.2813072306092,1307.0152608540793,1314.5407551384772,1317.3492188001087,1315.3655298397632,1315.7595824869995,1309.5668026896544,1305.5667069786439,1308.8063579861373,1321.0120505191296,1341.735939475343,1347.9588081053184,1353.7498322015788,1355.69295643566,1372.3530596882697,1391.45158890346,1407.718440681935,1427.2130839108802,1442.1865938780686,1463.262453202604,1479.6909241998508,1507.638764580184,1549.4215768681925,1602.4319883388291,1655.7122088844053,1704.8842156320084,1734.9496101347895,1754.3766720036772,1750.4068779610432,1739.5128874770548,1727.6545949818317,1712.937164597116,1717.853969532646,1730.4990941351016,1758.9404741351145,1791.8251854345954,1826.8673994548462,1852.3518320123003,1866.7685716126673,1867.5959467793268,1852.7835634113903,1822.5914121163685,1791.1964577716506,1770.5006591445438,1773.3445803558702,1783.8779493863985,1810.045652765885,1826.1521868761986,1838.2144762753014,1842.32877079621,1844.0930569790005,1842.5356673753688,1827.0379299805231,1815.4355028555701,1786.102657559477,1787.2026730954178,1778.5979003573616,1802.5619493500851
1485,147,Washoe County,county,NV,NV,"Reno, NV",32,031,989.6443622971924,1003.401530066581,1018.2103363645896,1027.4955797923217,1032.8709371422012,1038.209022679036,1041.1180100041945,1043.2480422885665,1048.430019672764,1054.8354635812625,1065.3052066005507,1064.8172506250069,1068.7457234360625,1072.930269092613,1088.8612282053373,1106.194355375891,1120.683682371618,1129.6167497007839,1137.658906610058,1142.0127600380433,1148.1888716432666,1145.803638895607,1147.4488496691374,1152.1202171440445,1162.1204813739364,1167.931261549971,1176.7532101251863,1197.2307387094206,1220.9664763227436,1240.8566766165504,1256.516132681141,1267.5205958548233,1280.677219160703,1276.8463265803678,1283.7045104696674,1282.1802431153938,1300.5964333384754,1307.777632516304,1323.4510921214735,1335.0078721153213,1353.639395668472,1374.3150698268412,1390.5579172542748,1403.3418655012092,1404.4335118898598,1400.5858217618545,1398.6217155154757,1396.3379711226385,1406.024926113831,1413.16079660463,1422.0239170409122,1433.1710713807126,1446.8673691907074,1461.9964647137783,1466.4366485697992,1467.4213473309494,1474.5198076784186,1475.5334626671097,1474.6081850944854,1469.928430602066,1472.024809361486,1479.781204080695,1487.7684018042678,1487.1532604851463,1486.9200455642892,1486.524847567702,1494.9011321990615,1515.9571785367432,1542.5076968946405,1565.3077832014662,1579.17217383301,1587.413164943838,1600.6951530546576,1617.7704776161665,1633.934599422747,1654.2211989975917,1686.8529815280274,1726.2464492490901,1772.3970994291744,1795.1743304623103,1806.0698339503842,1798.2831260831722,1786.7679585055182,1778.0355501374347,1783.9937431604383,1794.848536830065,1808.5282032396815,1817.3100606386943,1837.4403073258018,1856.187801318655,1868.6285299596184,1859.6505657257314,1841.0741158219805,1833.7989594725161,1819.5402470718564,1825.274153397252,1817.883203512994,1823.666617926229,1819.3208565597624,1829.4051613904219,1853.4292750656425,1868.441464966945,1878.0239754044565,1866.417198571419,1857.3417558196556,1850.4929042789774,1832.6820414958331,1832.883444352349,1828.8359419439569,1849.5351865840996
3247,148,Prince William County,county,VA,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51,153,1476.000364307802,1482.6480640302773,1485.7863026983962,1494.7089814007927,1503.278686694796,1507.9839706925115,1504.983947980855,1501.707004248181,1499.490573368497,1494.608529001982,1491.0948087773133,1481.8472218900702,1489.8317138252296,1493.2908323206575,1510.1281130373015,1518.0026564130817,1533.2788201401013,1539.5479571239814,1538.017493610713,1537.518363119207,1539.147601370093,1537.9525186653943,1535.00338484079,1526.4785525174848,1531.7279833305145,1539.2608273681908,1548.1792749142255,1550.6190719955011,1551.3935894356425,1555.9656120147558,1559.2591592168153,1556.6973441163277,1557.9159740069738,1562.3348038702607,1580.9881429920888,1578.1378284217215,1578.2774117722363,1562.526583793276,1564.2454920574141,1567.3938013672077,1577.6852896165349,1595.5745910963503,1600.9806179262025,1606.1929391141366,1596.6415701170326,1592.8633146444984,1592.1139269543567,1594.2801416423945,1591.4772839298066,1595.4465156674557,1609.068259945953,1627.2832699395321,1634.108585313691,1634.9472755506483,1631.2220846768225,1635.237615781383,1640.3227648100697,1646.3236653788751,1640.2668549277907,1633.1292880130989,1634.4436709644838,1644.435059507424,1658.833755787363,1661.9787912807285,1659.0980107379905,1656.456082739303,1663.9676009420064,1677.1334046884697,1689.9946600410324,1686.7538891997283,1682.0636685407815,1673.7339746499233,1690.2484448279465,1706.302682295692,1727.1557505277426,1740.3486663276599,1759.238951857173,1784.5446148979986,1819.3084899043631,1856.2598357056675,1880.2417549336235,1875.2003099301746,1857.3934531054879,1857.1596183049019,1872.5071680627077,1899.7659481299868,1912.733552079479,1945.6842255098488,1973.7095994532208,2008.6844332973487,2016.2035437406487,2013.6105850841561,2006.707164123169,1995.5655678536982,1975.7098590792584,1964.4046361379394,1952.9963459554278,1973.1232127222063,1984.5687711697894,2011.4220487655211,2022.653870778761,2034.9657468641794,2046.9410703189603,2070.7073446565837,2079.0848617683905,2085.5581273414386,2079.5498887656736,2086.3084804121504,2092.5090815037756,2104.992309314108
215,149,Knox County,county,TN,TN,"Knoxville, TN",47,093,935.1127364528548,943.0006032310367,950.7339432153542,957.7462549288903,959.524163799189,958.4266889554698,960.6769198999251,954.8124212257652,951.7501203139368,949.4959584121272,958.3152648996014,964.023471049491,971.8803178486362,972.9940827743891,972.2871936388608,975.5783966540433,993.3322109143812,1003.085180148103,1006.3146729020273,999.5272494466443,997.0847676633765,993.2778552029383,991.826426082678,996.7985318891879,1004.2640952786719,1013.642135277569,1019.4102413200194,1027.074286153923,1030.5031417504433,1039.0946260660396,1044.9711579152674,1044.1752928721744,1044.6509157699197,1043.5389477685542,1046.332463187313,1050.2832113143475,1057.6197355620764,1064.012491518283,1068.5010280048662,1075.2582953732465,1084.9991164369787,1089.9864989991474,1094.887977059305,1100.6354602854944,1106.3203591940753,1103.0232472382752,1103.578699781323,1107.952612199797,1118.5685069195902,1116.185955992263,1131.3449477414842,1143.0787756981572,1155.2455859943689,1148.489281112511,1142.5529760000052,1151.3763296923446,1156.9661817152598,1166.088760596332,1164.21792634877,1172.1264925474054,1169.863977656385,1178.732591213125,1177.7515410409505,1182.1528869886627,1181.190726750109,1191.4980912931367,1202.9122652802514,1217.3712275494436,1229.9728123825244,1249.9790185721845,1262.9866175482816,1268.2795477983873,1267.3408644460465,1271.4825468022138,1282.9860759865571,1302.526105135122,1334.5074925787064,1382.3508987659595,1435.6005952945395,1473.974292198559,1505.4246952128844,1518.174749016688,1515.7710110942244,1510.4294630597592,1510.8743167138919,1544.3473735006735,1569.1232729605329,1614.3182520370094,1644.4683948539725,1681.7383267028727,1717.7530510624215,1731.076503260262,1726.7641941822558,1723.4566700504029,1723.4722567681072,1722.9094212041234,1714.817606689588,1728.368197478683,1749.179247859095,1762.7342040135252,1779.9622581347949,1798.7072803332953,1813.8589774558527,1824.0948846722367,1840.8945258456918,1858.1062017385323,1864.3011935687096,1855.0776793398616,1844.9553848341507,1841.1106814625125
2465,150,Onondaga County,county,NY,NY,"Syracuse, NY",36,067,,,,,,,,,,,,,,,,,999.412631300152,1024.2521488861441,1007.6711491812188,978.509428982347,968.8646200756192,959.5730823998653,963.8761713265948,968.592237958554,974.9343923207534,966.7076039100066,975.2393188298681,961.914844411185,983.7510542314203,991.650830813247,1007.4909281602837,1008.5350298282635,1010.7593970551976,1019.8033026206717,1021.669857887329,1016.5125875479322,1007.9521690570325,1021.8363123187856,1030.4440323112017,1036.1969339110767,1016.6861625549665,1024.2407553843439,1025.012761873362,1040.0454608996959,1038.5233749000545,1046.2486603842272,1056.3335436576588,1055.320998202062,1050.0821319196357,1042.9884448100545,1045.0921092782494,1046.4229255515368,1050.3932117389297,1056.6614775268504,1068.8889938910331,1069.2191536488922,1077.3943953521843,1088.1648184566434,1091.3011232392732,1074.978862982971,1075.3292179964772,1084.917887365818,1102.565891178777,1102.3396051610175,1105.7460168559037,1113.1968932548036,1126.4211256488584,1134.164252305414,1138.1185289762373,1139.9440715104033,1141.1356040904166,1131.2620091450906,1140.8438610862243,1135.4447885544307,1151.4780943170379,1170.1481762864928,1198.3609172159686,1223.900365174155,1230.280361294438,1234.5659537794827,1247.2804123436977,1256.5621127233699,1270.4059950751146,1285.251995015593,1291.789443345129,1296.204159489463,1299.5057177720591,1319.2663106312873,1350.9746487949449,1361.3231536830317,1366.5141542955982,1371.3984814441164,1378.3414245732813,1386.0073776849335,1382.482603205588,1372.76271019132,1368.7365334706105,1374.1329840053436,1387.2731923948995,1400.927402434555,1422.7675122448968,1425.8046598180958,1437.0696033989548,1431.6644667595947,1439.9117754198157,1438.7601058004448,1450.2743760837952,1468.0556479997747,1492.9690956366005,1490.4506858178054
1442,151,Tulare County,county,CA,CA,"Visalia, CA",06,107,993.4340282034188,991.9832143421698,994.223731762202,1000.9941232584566,1008.2473629919189,1010.9893852737716,1015.8911487419655,1020.0205500709045,1028.3246435116193,1025.510630496401,1030.032856310002,1034.9442759908175,1033.6376749775982,1031.26329404256,1027.0629917372592,1041.4498559002225,1054.1308351535483,1074.9234124864977,1069.4059976403523,1073.8712318017294,1067.5087403792181,1083.5921597259014,1079.4161645254742,1076.5294474051175,1067.613394633002,1073.4221353474347,1079.8084284222998,1085.7362311948148,1092.9833167611453,1103.5905973189394,1110.742556029878,1107.967977610253,1108.0098171789484,1108.978322090033,1115.5278370218396,1115.386944860728,1116.6508828961134,1125.4000457611314,1128.448828116829,1135.2212356636478,1129.6894554696084,1136.6002784705538,1137.6406616680383,1146.8746271233447,1149.3437651183647,1149.8355536620572,1147.5700895026416,1146.9690235122528,1151.668572207331,1150.032273133692,1161.9657220070437,1170.2669117037306,1185.4038310440455,1185.3892843479434,1195.432610498737,1198.3576218247185,1205.433707869294,1202.5996252235045,1203.6071113829598,1200.8466501220903,1203.3754385059506,1212.220833601364,1216.6303093520144,1228.1428750706552,1227.5168628557863,1236.102805691249,1244.046964943302,1261.7754698961742,1272.6821152397395,1271.6824654137577,1265.6427704901873,1280.6917937833446,1309.0143265253619,1320.381772067764,1348.646573266601,1377.9462157227804,1410.2765606076866,1423.6129758237257,1432.9476019752074,1450.6999574338442,1470.8910080540736,1507.7797953908098,1549.8834265570763,1582.2475982289006,1590.5059249205933,1588.108178544786,1581.5992415378034,1560.038711588547,1587.848669748845,1609.8616309554498,1649.970550416083,1666.4699080903006,1669.363403636525,1651.099388376656,1642.6159393353407,1643.5153906936764,1653.0532874553248,1639.3097102975387,1648.4956050340454,1664.216887634743,1682.593170086472,1674.0271520595172,1674.3606455363813,1672.7477360489406,1678.6779220992983,1683.6936136352722,1698.5781595693836,1701.9435863638064,1711.4102324173996,1705.172134038801
2538,152,Seminole County,county,FL,FL,"Orlando-Kissimmee-Sanford, FL",12,117,1085.8036543331239,1093.2883049466316,1095.5520457978973,1101.4019565766232,1106.8244204941147,1115.0317747049548,1124.3123548713647,1128.496245186205,1130.9368212960137,1133.8166624334788,1135.613273830892,1139.8740225326258,1140.931673114712,1144.3534047574951,1150.603317793662,1154.550355339204,1161.927704935813,1168.1244431614366,1178.898020335517,1187.9988193953125,1191.238469870321,1189.7200306483242,1186.0565025945193,1186.1812431325982,1192.7003967205262,1201.837308719924,1196.0322925945304,1206.8516248940846,1218.2811853244225,1242.350380351282,1248.654176763883,1249.702750144907,1253.0246404325228,1251.2008794781946,1258.8396655519532,1264.7737603762139,1272.4275326585282,1274.2698534393826,1281.865879436138,1284.8347267683032,1298.7927870849217,1304.7662573591692,1317.7539088095277,1318.3188180269535,1326.3429757095846,1329.3772760614263,1330.836163415085,1326.984260366363,1328.7232739456451,1335.797119670368,1346.1643450914682,1356.123406430735,1362.3931089307598,1370.8694518759726,1374.1888141091174,1377.6389787077217,1377.8786916108818,1375.9286739335903,1376.278725385272,1376.6333380711897,1382.7125143943938,1387.5164375661527,1391.411333403932,1386.7668322386744,1387.5080361005523,1390.2737322886396,1402.2673083038437,1411.1078013366864,1417.5021758956955,1419.2961252437808,1423.283927739915,1425.8862358711385,1431.9662753371526,1435.3959584901377,1442.5998908751667,1469.0577760216559,1499.1654562740728,1540.7127142024756,1583.5861642577722,1629.3438360014259,1665.4040605902042,1688.5708986794978,1704.0380456153116,1719.4349155128655,1725.375152870635,1729.810436358558,1749.946662155123,1781.0606778446504,1831.8448256560741,1870.7150355027527,1892.422816447832,1891.7432297469106,1889.8976740293174,1876.5715739463371,1875.5255004247213,1863.8482046825184,1864.6514360412962,1857.9682850412398,1866.501798147478,1880.086797971424,1897.2036845221826,1900.3541957297693,1908.2225850637735,1914.0863592118083,1910.871770844521,1900.1529140611854,1881.2611965723518,1877.9401001062236,1871.3266745284698,1879.6286947806166
1746,153,Hampden County,county,MA,MA,"Springfield, MA",25,013,,995.9902852841198,1002.4897569771252,1001.6840104709934,994.206050010162,1004.2852092289063,1002.3601709116782,1008.7188343702325,1010.3550054787626,1021.8333416155571,1022.4567204439129,1025.9351449537621,1024.8294063090962,1015.4120630317216,1027.0555838343903,1025.3260956077254,1035.7709484005934,1033.0078169674737,1052.384020757219,1063.1028552878715,1060.259285364901,1061.5148252890276,1045.6833507052365,1049.077089119731,1033.5218278757116,1047.25202783176,1054.791619421796,1071.9316753329022,1088.5324923603323,1088.8136063136076,1092.734819542947,1089.5111254015908,1085.8684169518676,1087.4007394830448,1090.3476521014518,1103.7363098563292,1103.0371214350785,1098.6497911300983,1098.5615695956071,1097.0545457897226,1113.4407818226423,1117.4856108411489,1145.6633926703626,1150.2793098655852,1157.4075810002146,1151.5909641905264,1146.399719408396,1141.0143089047278,1138.230862322962,1144.4306403988098,1156.6274406999576,1161.1879662367064,1170.3984217453583,1171.3796757638986,1180.3258526517059,1180.5957142801158,1185.9075129742046,1185.0865007173668,1188.7957172450747,1188.1610189315838,1188.404049931507,1196.7516081628028,1205.3275172072283,1207.7004015859557,1209.8432704271133,1214.5668099911409,1233.4468716300655,1237.1754810046766,1246.3513378630653,1257.4629261910986,1254.5195525047282,1261.9855066758516,1253.4313040269342,1284.772373794556,1303.2911960611027,1303.8057555466983,1308.5108543156448,1309.8668783238656,1332.74175481552,1334.1420877673315,1325.507710833401,1329.7268761753198,1333.3442486825754,1369.310283971053,1386.2198071013656,1409.5415582281998,1406.4920793894955,1422.2457332414979,1421.8796664469905,1447.3486132571593,1454.373900420986,1484.4007038308507,1478.9333493075699,1514.306349046714,1511.438024827419,1548.0151415803448,1543.6596581759143,1552.0556859236508,1540.894490991479,1538.4120269149737,1557.660386102222,1560.1689016667808,1571.458779605346,1591.1340078332876,1626.7052173580464,1645.0721596179226,1658.4404695958222,1668.5451798731895,1665.3961669999271,1658.365811965812
2896,154,Burlington County,county,NJ,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,005,1384.832881386376,1394.4355769981782,1392.147219184448,1403.1929598144868,1407.857299011383,1412.2252254136251,1410.027845230858,1405.9981824301578,1409.0178399344147,1409.7235906615774,1413.6904725485501,1412.2532536378606,1418.5959146411603,1425.257627177339,1437.0117960492437,1439.9935180999244,1445.0214091508738,1453.6154717556008,1464.4365438911805,1459.3087486105821,1453.1111327412036,1447.2016505082572,1449.7402349876475,1446.0278028078699,1447.928117808328,1451.77571807404,1460.624272095248,1465.148055896926,1472.1628363328377,1473.6721222722656,1477.666489676742,1483.8540510390521,1474.5522738609077,1482.1102712253955,1473.319203145928,1485.8249654356864,1486.393952387506,1493.450660584153,1501.6644018455183,1501.365993333643,1512.9848060714005,1513.6192132323279,1518.1832500543997,1514.6131985379031,1513.0788948404636,1510.1009416448428,1514.0214060431429,1523.0252549654738,1527.7977119189643,1536.6921503621254,1545.1698365516374,1549.0257369724072,1552.6069910480735,1556.4057701179343,1562.8892172531275,1566.5681173921168,1565.3443805695945,1576.014451065072,1574.0758758777176,1585.1393704543036,1586.541240720963,1600.2162581718817,1604.2651061276467,1602.0847099759155,1589.6164687754226,1595.3798054272766,1604.3268223701332,1619.0292948653275,1622.7760640554154,1644.4654635752943,1658.5054404374266,1673.0676019878053,1677.418348629584,1687.7988082431627,1702.8782089154886,1719.009862780661,1755.1815966839451,1794.804985294369,1838.0056465595408,1864.423925954695,1894.2827004030814,1904.8085072398492,1920.2109696881928,1912.8223427813166,1915.294491264089,1919.0221402250768,1949.7358030759272,1992.872785049868,2029.8320036316197,2040.0406291401985,2060.224233161297,2067.593188884188,2078.4133456370655,2078.8108642709008,2077.8241307117983,2057.808386052712,2062.5966747641664,2084.9910288432934,2123.6295838216142,2125.465913993585,2140.912568989129,2150.3370646267367,2164.2289037300725,2175.1921457019816,2190.2698912217506,2200.1258169861444,2186.5625870278686,2174.7898620593696,2174.413304072538,2193.46626984127
3286,155,Virginia Beach City,county,VA,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",51,810,1221.0868949215815,1222.54436617532,1228.9866073279288,1236.5809116242597,1242.2437321910315,1246.0363739003565,1243.6827003048782,1246.2568273861193,1241.3983393561389,1239.589153225928,1234.4507214770415,1233.030992778291,1235.4803048724605,1238.6560272543136,1245.6576887234191,1249.5118114495792,1257.2273431639753,1263.145221984204,1264.2181756231305,1260.7703969838649,1251.917551929266,1246.9091069186093,1238.5309303397983,1245.07668451907,1250.3995480015749,1265.1462789528211,1272.573885744457,1282.1511654592814,1287.3378625431803,1289.5724931440732,1289.9089898711104,1291.8731287959506,1290.8187039934166,1287.051934822174,1282.696591817297,1280.9760926013046,1283.9574993732158,1290.84230993441,1300.9197104501347,1307.8435359020136,1314.0745380978515,1316.416643206557,1320.5343031603334,1321.5866063901299,1318.1941131513518,1318.3809139428624,1319.6509695035604,1319.3136967017194,1324.6638937381094,1326.6001192225954,1341.5297497574945,1343.7941342810268,1351.1947511161638,1354.8663855307313,1358.2100343103914,1364.7521812045954,1366.948447549523,1371.3135412965362,1370.8361612698122,1370.3374819097542,1368.6612360984293,1368.4340218282823,1372.4159260094816,1377.209398671295,1379.1821376670234,1382.7333697257827,1398.5649272409462,1419.4943167944928,1438.8630913185857,1445.3087428090726,1448.4827940600912,1453.1632603433238,1457.1756357158151,1469.7921235124386,1482.3433056707624,1510.4181598092807,1553.0028374158,1599.572793646765,1638.7745551813423,1656.5616625052019,1671.1536618494238,1680.0852342640299,1676.4339342516116,1665.3691702945875,1665.3026137105037,1671.0876941621289,1695.1292820718904,1715.894785107416,1744.8419866282877,1762.4978315575208,1776.8334436468965,1782.4489049911613,1790.8597287012683,1777.456448433932,1771.9795051090434,1766.5826725536956,1781.4241234093638,1788.6258938317922,1800.8581302532784,1805.881642542728,1818.2938668342758,1823.3031268501254,1848.2194185096728,1858.31990636197,1870.4053467546312,1863.3438056313396,1869.8044749155872,1855.4577762353658,1859.213292563862,1853.9221466364324
3266,156,East Baton Rouge Parish,county,LA,LA,"Baton Rouge, LA",22,033,1020.5094964637846,1032.5698108075862,1040.7246932811088,1039.1222452157506,1035.489245434816,1042.0300218691798,1047.5640035366257,1053.78033177555,1049.3531497043286,1036.5870750850409,1033.198332204266,1039.7692883013451,1055.0152529985594,1063.8547055073532,1068.2063979495013,1075.627761859322,1081.6326809855448,1091.9283557150184,1076.8981457716136,1073.566183419965,1076.7793763297261,1095.9828250183486,1116.706059521415,1135.5996113064668,1141.7186769802354,1127.700519058897,1114.5326982118495,1110.404553802731,1111.09596433352,1103.8809224540594,1101.0427369180866,1100.4446103282237,1105.2643627568184,1107.2875053008606,1102.799127979274,1103.6734276911584,1100.6006484311804,1107.7453377764675,1105.4107098834236,1113.7639220124686,1109.9436497149738,1113.3716910573737,1109.166650340895,1108.3510345207308,1102.834255372275,1102.6536342609727,1099.4648200294696,1095.1687198863567,1094.3341402862507,1103.0964154533565,1111.8302099444963,1112.5096025119656,1112.7123523817208,1108.654733996786,1110.3812245241163,1109.0165022746332,1105.1624641565504,1098.1190647571798,1093.7907426865918,1094.5049291308794,1098.8527709282264,1100.0934009852897,1107.4794412957822,1109.5478501607688,1113.6035053612818,1111.2223140010922,1113.9402037200093,1119.351446966591,1128.0639674490992,1127.3907952337272,1128.3858641017523,1121.5048668809313,1131.9625129502883,1131.9859298000115,1142.9333827469177,1150.97194943252,1161.3194582228966,1175.387351237398,1188.7167825156598,1207.8012281987308,1224.6441569062763,1235.4096989335999,1237.568896030139,1243.0360821711085,1247.7352972375004,1260.0937469427338,1265.9664757989124,1273.2967413103866,1280.8977116300446,1292.8630381963549,1299.8767782713383,1309.1675069098073,1302.4115656113706,1294.9136004870113,1277.9988566498243,1272.5229471999608,1270.1857057930124,1274.2039148274973,1276.048531411592,1283.6050755781432,1290.2080708379954,1301.0338088542417,1300.6929728446871,1297.763019897381,1297.5382256262646,1300.8426084834487,1314.0659574572207,1310.0616142599642,1317.6133201831497,1309.0654253154253
